2nd_primer_ID,admera_ID,2nd_primer_plate,2nd_primer_well,experiment,index_1_index_2,plate,timepoint,environment,replicate,Barcode_ID,count
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BNL,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BNQ,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPC,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPF,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPG,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPH,9
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPK,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPT,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BPV,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BQB,13
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BQM,21
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BQN,36
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BQT,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BSB,27
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BSC,16
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BSD,15
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BSK,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BTV,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,BVA,14
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CAA,26
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CAM,16
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CCD,19
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CCH,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CCN,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CCR,7
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CCS,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CCV,137
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CDD,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CDL,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CDM,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CDN,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CDV,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CEC,39
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CFF,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CFP,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CFV,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CGB,140
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CHF,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CHG,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CHL,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CHM,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CIK,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CKT,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CLB,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CLC,9
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CLG,7
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CLP,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CMP,319
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CMQ,98
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CNG,8
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CPA,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CPI,8
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CPM,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQA,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQC,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQD,11
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQH,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQM,7
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQN,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CQS,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CRD,13
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,CRG,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,JLE,35
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,JLF,20
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YAG,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YAP,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YAQ,19
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YAR,11
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YAT,6
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YAZ,7
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YBF,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YBH,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YBN,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YBS,8
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YBW,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YBY,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YCG,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YCK,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YCN,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YCO,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YCU,15
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YDC,310
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,YJS202,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_1,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_11,7
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_2,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_3,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_4,3
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_5,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_6,4
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_7,1
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,sky_bc_9,9
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,unkown10,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,unkown2,2
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,unkown3,5
UDP0132,18032-178-01-36,B,D5,LT-EVO,NF17/NR17,P1,T71,M3,R4,unkown8,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,AAL,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,ADP,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,AGS,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,AII,5
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,ALH,3
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,AMA,388640
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,AMS,4
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,ARS,5
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,ASM,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BBP,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BBV,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BEM,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BEP,3517
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BER,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BFB,2996
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BHV,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BIE,2343
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BII,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BIS,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BKC,5
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BLB,10
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BPC,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BPG,5
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BPK,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BPV,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,BSB,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CAA,3
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CCD,1288
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CCL,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CCV,73
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CDA,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CDD,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CDL,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CGB,24
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CMP,8350
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CMQ,266
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CPA,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CPI,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CQC,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CQD,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CQN,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CQS,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,CRA,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,YAQ,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,YBW,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,YCO,1
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,YCP,2
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,YDC,1335
UDP0187,18032-178-01-91,B,C12,YEAST-CHECK,NF16/NR16,P1,T83,M3,R4-C3,YJS202,1
